Transaccion_#;Fecha_Hora;ID_Producto;Tipo_Venta;Cantidad;ID_Ciudad;ID_Categoria;ID_Subcategoria
627222;11/06/2025 9:15;CAMF-10559;Online;3;TOK;CAM;CAMF
627223;11/06/2025 17:11;TVSE-38644;Online;1;TOK;TVS;TVSE
627224;12/06/2025 0:33;PMUE-67482;Online;1;YOK;PMU;PMUE
627225;12/06/2025 2:30;JUGA-76388;Tienda;1;OSA;JUG;JUGA
627226;12/06/2025 7:14;PCTD-78066;Tienda;1;OSA;PCT;PCTD
627227;12/06/2025 17:19;TREA-54559;Online;1;TOK;TRE;TREA
627228;12/06/2025 20:41;VALB-76040;Online;1;TOK;VAL;VALB
627229;13/06/2025 5:05;PMUA-18768;Tienda;1;OSA;PMU;PMUA
627230;13/06/2025 7:56;TVSE-35938;Online;3;TOK;TVS;TVSE
627231;13/06/2025 14:46;VJGC-82268;Online;1;TOK;VJG;VJGC
627232;13/06/2025 23:04;CAMC-59852;Online;3;TOK;CAM;CAMC
627233;14/06/2025 0:19;TREA-34304;Online;1;TOK;TRE;TREA
627234;14/06/2025 8:26;HINC-71647;Online;1;OSA;HIN;HINC
627235;14/06/2025 14:51;PMUC-85322;Tienda;1;NAO;PMU;PMUC
627236;14/06/2025 17:48;TVSA-69059;Tienda;1;YOK;TVS;TVSA
627237;14/06/2025 22:16;AUDG-87751;Online;1;TOK;AUD;AUDG
627238;15/06/2025 0:48;TVSC-76915;Online;1;TOK;TVS;TVSC
627239;15/06/2025 12:40;ELEF-43850;Online;1;TOK;ELE;ELEF
627240;15/06/2025 23:08;PMUD-49240;Online;1;OSA;PMU;PMUD
627241;16/06/2025 6:36;VALC-77528;Online;1;TOK;VAL;VALC
627242;16/06/2025 16:30;PCTG-19234;Online;1;TOK;PCT;PCTG
627243;16/06/2025 22:41;HINC-50077;Online;1;TOK;HIN;HINC
627244;17/06/2025 2:09;PMUC-76592;Online;1;NAO;PMU;PMUC
627245;17/06/2025 3:58;AUDF-96046;Online;1;OSA;AUD;AUDF
627246;17/06/2025 9:56;DEPC-75065;Online;1;TOK;DEP;DEPC
627247;17/06/2025 15:44;PMUB-81384;Online;1;CHI;PMU;PMUB
627248;18/06/2025 2:37;TCLA-18358;Online;1;NAA;TCL;TCLA
627249;18/06/2025 7:25;ELEA-52077;Online;1;TOK;ELE;ELEA
627250;18/06/2025 12:38;JUGA-19374;Online;1;TOK;JUG;JUGA
627251;18/06/2025 17:05;ELEH-14712;Online;1;TOK;ELE;ELEH
627252;19/06/2025 2:34;VALC-46045;Online;1;TOK;VAL;VALC
627253;19/06/2025 7:11;VALC-66861;Online;1;TOK;VAL;VALC
627254;19/06/2025 16:45;VJGC-35545;Online;1;OSA;VJG;VJGC
627255;19/06/2025 19:19;TCLB-94347;Online;1;TOK;TCL;TCLB
627256;20/06/2025 4:00;CAMG-32626;Tienda;3;OSA;CAM;CAMG
627257;20/06/2025 4:12;SALB-74311;Online;1;OSA;SAL;SALB
627258;20/06/2025 12:16;DEPC-83201;Online;1;OSA;DEP;DEPC
627259;20/06/2025 20:55;EAGA-97591;Online;1;KYO;EAG;EAGA
627260;21/06/2025 3:59;PMUE-67482;Online;1;TOK;PMU;PMUE
627261;21/06/2025 7:14;ELED-72973;Online;1;TOK;ELE;ELED
627262;21/06/2025 7:45;VJGB-99482;Tienda;1;TOK;VJG;VJGB
627263;21/06/2025 10:20;AUDC-86094;Online;1;CHI;AUD;AUDC
627264;21/06/2025 11:06;VALB-23835;Online;1;TOK;VAL;VALB
627265;21/06/2025 20:31;PCTE-31451;Online;1;CHI;PCT;PCTE
627266;21/06/2025 21:07;TVSA-28885;Online;1;TOK;TVS;TVSA
627267;21/06/2025 23:09;TCLA-18358;Online;1;TOK;TCL;TCLA
627268;22/06/2025 10:06;DEPA-15668;Tienda;1;OSA;DEP;DEPA
627269;22/06/2025 19:16;SALC-25944;Online;1;OSA;SAL;SALC
627270;23/06/2025 3:49;CAMF-39184;Online;2;TOK;CAM;CAMF
627271;23/06/2025 12:44;EAGA-94103;Tienda;1;OSA;EAG;EAGA
627272;23/06/2025 13:26;CAME-54202;Online;1;TOK;CAM;CAME
627273;23/06/2025 15:09;PCTD-90095;Online;1;KAW;PCT;PCTD
627274;23/06/2025 22:42;JUGB-71287;Online;1;OSA;JUG;JUGB
627275;24/06/2025 1:44;TVSE-39365;Online;1;YOK;TVS;TVSE
627276;24/06/2025 5:41;EAGA-77205;Online;1;OSA;EAG;EAGA
627277;24/06/2025 12:57;PCTA-15104;Online;1;KAW;PCT;PCTA
627278;24/06/2025 17:12;GFTB-25314;Tienda;1;OSA;GFT;GFTB
627279;24/06/2025 21:28;VALC-33154;Online;1;OSA;VAL;VALC
627280;25/06/2025 8:54;SVSB-53445;Tienda;3;KYO;SVS;SVSB
627281;25/06/2025 14:21;SALA-29719;Online;1;SEN;SAL;SALA
627282;25/06/2025 20:48;PMUD-72375;Tienda;1;YOK;PMU;PMUD
627283;26/06/2025 4:28;HINC-14276;Online;1;YOK;HIN;HINC
627284;26/06/2025 15:29;PCTA-87890;Online;1;NAO;PCT;PCTA
627285;27/06/2025 1:58;PMUD-13214;Online;1;YOK;PMU;PMUD
627286;27/06/2025 4:54;ELED-72973;Tienda;2;TOK;ELE;ELED
627287;27/06/2025 5:40;SALD-54827;Online;1;KOB;SAL;SALD
627288;27/06/2025 7:48;AUDC-86094;Online;1;TOK;AUD;AUDC
627289;27/06/2025 14:41;AUDG-93346;Online;1;TOK;AUD;AUDG
627290;27/06/2025 17:46;AUDD-14488;Online;2;TOK;AUD;AUDD
627291;28/06/2025 3:31;HINB-53398;Tienda;3;HIR;HIN;HINB
627292;28/06/2025 7:59;TREC-89337;Online;3;TOK;TRE;TREC
627293;28/06/2025 11:08;EAGB-18443;Tienda;1;YOK;EAG;EAGB
627294;28/06/2025 15:34;PCTC-79338;Online;1;OSA;PCT;PCTC
627295;28/06/2025 16:22;SALA-13420;Online;1;YOK;SAL;SALA
627296;28/06/2025 23:08;SALC-66746;Online;3;TOK;SAL;SALC
627297;29/06/2025 7:19;SALB-57342;Online;1;CHI;SAL;SALB
627298;29/06/2025 13:28;PCTC-79338;Online;3;TOK;PCT;PCTC
627299;29/06/2025 20:56;VJGA-63405;Online;1;SEN;VJG;VJGA
627300;30/06/2025 8:54;ELEH-59218;Tienda;1;TOK;ELE;ELEH
627301;30/06/2025 20:14;VALD-70662;Online;3;TOK;VAL;VALD
627302;30/06/2025 21:15;SVSC-49713;Online;1;KYO;SVS;SVSC
627303;30/06/2025 22:47;PMUA-22826;Tienda;1;OSA;PMU;PMUA
627304;01/07/2025 3:21;HINC-64692;Online;1;TOK;HIN;HINC
627305;01/07/2025 8:58;TVSE-93265;Online;3;OSA;TVS;TVSE
627306;01/07/2025 18:43;JUGA-11747;Online;1;KYO;JUG;JUGA
627307;02/07/2025 5:23;PMUA-91660;Tienda;1;OSA;PMU;PMUA
627308;02/07/2025 15:25;ELEH-38761;Online;1;OSA;ELE;ELEH
627309;03/07/2025 1:00;DEPA-93535;Online;1;YOK;DEP;DEPA
627310;03/07/2025 10:11;PMUE-62157;Online;1;OSA;PMU;PMUE
627311;03/07/2025 13:01;ELED-72973;Online;1;TOK;ELE;ELED
627312;03/07/2025 16:47;VALC-89709;Online;1;KYO;VAL;VALC
627313;03/07/2025 18:52;TVSC-39806;Online;1;KYO;TVS;TVSC
627314;03/07/2025 18:56;CAMD-91108;Online;1;NAO;CAM;CAMD
627315;03/07/2025 20:20;ELEH-70263;Online;1;TOK;ELE;ELEH
627316;04/07/2025 0:04;ELEH-26937;Online;1;OSA;ELE;ELEH
627317;04/07/2025 10:45;AUDE-67553;Online;2;YOK;AUD;AUDE
627318;04/07/2025 19:28;EAGA-33983;Online;1;OSA;EAG;EAGA
627319;05/07/2025 4:05;ELEH-84269;Online;1;OSA;ELE;ELEH
627320;05/07/2025 4:43;PCTF-64290;Tienda;1;TOK;PCT;PCTF
627321;05/07/2025 16:16;ELEF-53541;Online;3;TOK;ELE;ELEF
627322;05/07/2025 21:34;TVSA-71943;Online;1;KYO;TVS;TVSA
627323;05/07/2025 21:38;SVSB-65802;Tienda;1;OSA;SVS;SVSB
627324;05/07/2025 21:44;ELEF-66710;Online;1;NAO;ELE;ELEF
627325;06/07/2025 4:21;AUDD-86021;Tienda;1;TOK;AUD;AUDD
627326;06/07/2025 16:05;PCTF-64290;Online;1;OSA;PCT;PCTF
627327;07/07/2025 2:27;VALC-92225;Online;3;OSA;VAL;VALC
627328;07/07/2025 8:06;VALB-40560;Online;1;OSA;VAL;VALB
627329;07/07/2025 14:43;HOGB-13551;Online;1;KOB;HOG;HOGB
627330;07/07/2025 22:58;DEPC-53900;Online;1;KYO;DEP;DEPC
627331;08/07/2025 6:08;HINC-10939;Online;1;OSA;HIN;HINC
627332;08/07/2025 14:57;PMUC-90916;Online;1;OSA;PMU;PMUC
627333;08/07/2025 18:02;TVSA-28885;Tienda;1;KYO;TVS;TVSA
627334;08/07/2025 20:05;SVSC-14017;Online;1;TOK;SVS;SVSC
627335;08/07/2025 21:12;HINA-51521;Tienda;1;TOK;HIN;HINA
627336;09/07/2025 6:02;SALA-83285;Online;1;NAO;SAL;SALA
627337;09/07/2025 14:55;TVSD-67001;Online;1;OSA;TVS;TVSD
627338;09/07/2025 15:12;AUDF-48133;Online;1;OSA;AUD;AUDF
627339;09/07/2025 15:16;CAMG-77378;Tienda;1;TOK;CAM;CAMG
627340;09/07/2025 15:23;CAMB-75691;Online;1;KYO;CAM;CAMB
627341;10/07/2025 1:56;VALD-50076;Online;2;NAO;VAL;VALD
627342;10/07/2025 2:10;EAGA-99524;Online;1;TOK;EAG;EAGA
627343;10/07/2025 2:49;HINC-77535;Online;1;TOK;HIN;HINC
627344;10/07/2025 10:15;TREC-68039;Online;1;NAO;TRE;TREC
627345;10/07/2025 14:18;TREC-57141;Online;2;HIR;TRE;TREC
627346;10/07/2025 18:11;PCTF-40305;Online;1;CHI;PCT;PCTF
627347;10/07/2025 22:08;CAMB-75691;Online;1;TOK;CAM;CAMB
627348;11/07/2025 0:18;JUGC-29874;Online;3;TOK;JUG;JUGC
627349;11/07/2025 2:29;TVSC-15871;Online;1;TOK;TVS;TVSC
627350;11/07/2025 5:08;TVSA-28885;Online;1;SAI;TVS;TVSA
627351;11/07/2025 7:20;HINB-81416;Online;1;OSA;HIN;HINB
627352;11/07/2025 17:10;VALC-29478;Online;1;TOK;VAL;VALC
627353;11/07/2025 19:26;ELEF-66710;Online;1;TOK;ELE;ELEF
627354;11/07/2025 20:26;DEPB-60297;Online;3;TOK;DEP;DEPB
627355;12/07/2025 4:57;SALA-98787;Online;1;OSA;SAL;SALA
627356;12/07/2025 16:22;AUDE-20785;Online;1;YOK;AUD;AUDE
627357;12/07/2025 22:02;TREA-84298;Online;3;FUK;TRE;TREA
627358;13/07/2025 9:39;TVSE-39365;Online;1;YOK;TVS;TVSE
627359;13/07/2025 16:51;SVSB-99945;Online;2;SAP;SVS;SVSB
627360;13/07/2025 21:09;SALC-35708;Online;3;TOK;SAL;SALC
627361;14/07/2025 0:51;TVSA-81183;Online;1;OSA;TVS;TVSA
627362;14/07/2025 1:35;JUGB-88309;Online;1;TOK;JUG;JUGB
627363;14/07/2025 7:02;JUGA-80769;Online;1;TOK;JUG;JUGA
627364;14/07/2025 16:00;EAGB-35294;Tienda;1;KYO;EAG;EAGB
627365;15/07/2025 3:27;VALD-12032;Online;1;NAA;VAL;VALD
627366;15/07/2025 14:14;CAMG-36891;Online;1;TOK;CAM;CAMG
627367;15/07/2025 21:38;VALA-45556;Online;3;HIR;VAL;VALA
627368;15/07/2025 23:25;EAGA-42140;Online;3;KYO;EAG;EAGA
627369;16/07/2025 1:23;EAGB-70398;Online;1;TOK;EAG;EAGB
627370;16/07/2025 7:19;PMUF-69780;Online;1;HIR;PMU;PMUF
627371;16/07/2025 12:17;PCTD-11136;Online;1;NAA;PCT;PCTD
627372;16/07/2025 13:43;PMUB-14449;Online;1;KYO;PMU;PMUB
627373;16/07/2025 22:32;DEPC-21455;Online;1;TOK;DEP;DEPC
627374;16/07/2025 23:55;VALB-76040;Online;1;OSA;VAL;VALB
627375;17/07/2025 4:36;CAMF-49001;Online;3;YOK;CAM;CAMF
627376;17/07/2025 14:06;PCTE-51280;Online;2;TOK;PCT;PCTE
627377;18/07/2025 1:53;VALB-75862;Online;1;OSA;VAL;VALB
627378;18/07/2025 8:18;VJGA-63405;Online;1;TOK;VJG;VJGA
627379;18/07/2025 17:16;VJGB-97374;Online;1;TOK;VJG;VJGB
627380;19/07/2025 3:49;SALB-74444;Online;1;OSA;SAL;SALB
627381;19/07/2025 8:14;TVSK-59395;Tienda;1;OSA;TVS;TVSK
627382;19/07/2025 12:24;VALC-16514;Online;1;YOK;VAL;VALC
627383;19/07/2025 13:27;VALB-40560;Tienda;1;OSA;VAL;VALB
627384;19/07/2025 19:28;VALC-66861;Online;1;KOB;VAL;VALC
627385;19/07/2025 23:38;PMUE-52590;Online;1;YOK;PMU;PMUE
627386;20/07/2025 7:55;PMUA-91660;Online;1;KYO;PMU;PMUA
627387;20/07/2025 10:31;JUGA-55990;Online;1;TOK;JUG;JUGA
627388;20/07/2025 15:15;PMUF-90686;Tienda;1;TOK;PMU;PMUF
627389;20/07/2025 19:57;PMUC-48740;Tienda;1;TOK;PMU;PMUC
627390;21/07/2025 7:24;HINC-14276;Online;1;NAO;HIN;HINC
627391;21/07/2025 17:24;GFTA-55595;Online;1;KAW;GFT;GFTA
627392;21/07/2025 21:51;SALD-54535;Tienda;1;OSA;SAL;SALD
627393;22/07/2025 9:01;PCTC-70856;Online;1;OSA;PCT;PCTC
627394;22/07/2025 17:15;ELEC-11465;Online;3;KYO;ELE;ELEC
627395;22/07/2025 23:49;CAMD-91419;Online;3;TOK;CAM;CAMD
627396;23/07/2025 8:54;TVSH-58041;Online;1;OSA;TVS;TVSH
627397;23/07/2025 19:11;PCTB-15419;Online;2;TOK;PCT;PCTB
627398;23/07/2025 21:46;DEPA-67315;Online;1;TOK;DEP;DEPA
627399;24/07/2025 6:08;AUDD-19098;Online;3;TOK;AUD;AUDD
627400;24/07/2025 13:15;PCTA-28013;Tienda;1;OSA;PCT;PCTA
627401;24/07/2025 21:41;TREA-95262;Online;1;OKA;TRE;TREA
627402;25/07/2025 3:51;TVSK-52573;Online;1;KYO;TVS;TVSK
627403;25/07/2025 7:04;VALA-43378;Online;3;SEN;VAL;VALA
627404;25/07/2025 11:05;PMUC-90916;Online;1;SAP;PMU;PMUC
627405;25/07/2025 22:20;GFTB-64100;Tienda;1;TOK;GFT;GFTB
627406;26/07/2025 5:14;VALA-63119;Online;1;NAO;VAL;VALA
627407;26/07/2025 7:29;SVSC-49713;Online;1;OSA;SVS;SVSC
627408;26/07/2025 7:53;ELEA-46113;Online;1;OSA;ELE;ELEA
627409;26/07/2025 12:05;VALC-66861;Online;1;OKA;VAL;VALC
627410;26/07/2025 16:08;TVSA-86884;Online;1;TOK;TVS;TVSA
627411;26/07/2025 18:35;TVSF-54905;Online;1;TOK;TVS;TVSF
627412;26/07/2025 23:35;TREA-22580;Online;2;KOB;TRE;TREA
627413;27/07/2025 3:26;SVSB-70583;Online;1;KOB;SVS;SVSB
627414;27/07/2025 14:07;VJGC-12458;Online;1;OSA;VJG;VJGC
627415;27/07/2025 14:55;SALD-31997;Online;1;KYO;SAL;SALD
627416;28/07/2025 0:12;JUGB-13067;Online;1;YOK;JUG;JUGB
627417;28/07/2025 10:56;ELEH-84269;Tienda;1;NAO;ELE;ELEH
627418;28/07/2025 12:05;TVSK-52573;Tienda;1;OSA;TVS;TVSK
627419;28/07/2025 17:59;VALC-33154;Online;1;KYO;VAL;VALC
627420;28/07/2025 23:36;TVSC-89610;Online;1;NAO;TVS;TVSC
627421;29/07/2025 4:06;SALD-37091;Online;1;YOK;SAL;SALD
627422;29/07/2025 5:03;HIND-12319;Online;1;OSA;HIN;HIND
627423;29/07/2025 10:46;TVSC-14729;Online;1;HIR;TVS;TVSC
627424;29/07/2025 12:49;SVSB-65802;Online;1;OSA;SVS;SVSB
627425;29/07/2025 23:04;TVSC-89610;Online;1;OSA;TVS;TVSC
627426;29/07/2025 23:18;ELEC-38990;Online;1;TOK;ELE;ELEC
627427;30/07/2025 0:24;ELEB-19207;Online;1;TOK;ELE;ELEB
627428;30/07/2025 0:31;PCTG-24967;Online;1;OSA;PCT;PCTG
627429;30/07/2025 7:23;PMUC-85322;Online;1;YOK;PMU;PMUC
627430;30/07/2025 8:58;PMUC-95197;Tienda;1;SEN;PMU;PMUC
627431;30/07/2025 10:17;PCTA-28013;Online;1;TOK;PCT;PCTA
627432;30/07/2025 13:38;CAMB-76266;Online;1;NAO;CAM;CAMB
627433;30/07/2025 21:26;PMUC-72771;Online;1;TOK;PMU;PMUC
627434;31/07/2025 1:00;TVSA-47994;Online;1;TOK;TVS;TVSA
627435;31/07/2025 3:45;EAGA-72753;Online;1;TOK;EAG;EAGA
627436;31/07/2025 5:41;SALA-26965;Online;2;YOK;SAL;SALA
627437;31/07/2025 6:00;SVSA-27487;Tienda;1;NAA;SVS;SVSA
627438;31/07/2025 13:09;PMUF-69780;Online;1;TOK;PMU;PMUF
627439;31/07/2025 16:48;PCTG-24967;Online;1;NAO;PCT;PCTG
627440;31/07/2025 22:29;PCTA-28620;Online;1;TOK;PCT;PCTA
627441;01/08/2025 7:30;CAMF-87569;Online;1;TOK;CAM;CAMF
627442;01/08/2025 8:57;PMUD-39558;Tienda;1;NAO;PMU;PMUD
627443;01/08/2025 13:38;CAMB-76266;Tienda;1;OSA;CAM;CAMB
627444;01/08/2025 18:23;AUDC-60349;Online;1;OSA;AUD;AUDC
627445;02/08/2025 3:18;SALC-56522;Online;2;TOK;SAL;SALC
627446;02/08/2025 4:17;TVSE-93265;Online;1;TOK;TVS;TVSE
627447;02/08/2025 13:17;AUDB-40774;Online;1;TOK;AUD;AUDB
627448;02/08/2025 15:46;TREA-95262;Online;1;SAP;TRE;TREA
627449;02/08/2025 18:44;JUGA-48800;Online;1;TOK;JUG;JUGA
627450;02/08/2025 23:18;AUDG-29794;Online;1;TOK;AUD;AUDG
627451;02/08/2025 23:43;DEPA-15668;Online;3;FUK;DEP;DEPA
627452;03/08/2025 9:59;TVSE-66783;Online;1;OSA;TVS;TVSE
627453;03/08/2025 10:48;TREB-15387;Online;3;SEN;TRE;TREB
627454;03/08/2025 11:32;EAGA-34753;Online;1;NAO;EAG;EAGA
627455;03/08/2025 17:48;TVSH-94394;Online;3;NAA;TVS;TVSH
627456;04/08/2025 5:25;CAMF-35067;Online;2;KAW;CAM;CAMF
627457;04/08/2025 6:27;CAMD-21652;Online;1;OSA;CAM;CAMD
627458;04/08/2025 16:00;PMUF-96262;Online;3;KYO;PMU;PMUF
627459;04/08/2025 17:47;JUGA-80769;Tienda;1;TOK;JUG;JUGA
627460;04/08/2025 18:21;EAGC-60739;Online;1;OSA;EAG;EAGC
627461;04/08/2025 21:55;ELEG-27936;Online;1;OSA;ELE;ELEG
627462;05/08/2025 5:13;SALC-25944;Online;1;TOK;SAL;SALC
627463;05/08/2025 14:15;VALD-50076;Online;1;OSA;VAL;VALD
627464;06/08/2025 0:43;SALC-61416;Online;1;OSA;SAL;SALC
627465;06/08/2025 4:05;HOGA-90043;Online;2;TOK;HOG;HOGA
627466;06/08/2025 5:02;VJGA-20197;Online;1;TOK;VJG;VJGA
627467;06/08/2025 10:53;EAGA-77205;Tienda;1;TOK;EAG;EAGA
627468;06/08/2025 14:14;EAGB-93833;Online;1;KYO;EAG;EAGB
627469;07/08/2025 0:48;AUDG-55619;Online;1;NAA;AUD;AUDG
627470;07/08/2025 5:19;TREC-38459;Online;1;TOK;TRE;TREC
627471;07/08/2025 9:50;SALD-86893;Online;2;YOK;SAL;SALD
627472;07/08/2025 19:04;TVSA-69059;Online;2;TOK;TVS;TVSA
627473;08/08/2025 4:16;HOGB-62427;Online;3;KAW;HOG;HOGB
627474;08/08/2025 15:27;CAMB-72325;Online;1;TOK;CAM;CAMB
627475;08/08/2025 22:58;CAME-10194;Online;3;NAO;CAM;CAME
627476;09/08/2025 3:57;ELEC-63932;Online;1;YOK;ELE;ELEC
627477;09/08/2025 14:09;TVSB-75678;Tienda;1;TOK;TVS;TVSB
627478;09/08/2025 14:52;VJGC-17993;Online;1;TOK;VJG;VJGC
627479;09/08/2025 17:09;VJGA-63405;Online;1;YOK;VJG;VJGA
627480;10/08/2025 1:02;PMUD-72375;Online;1;SAI;PMU;PMUD
627481;10/08/2025 6:52;JUGA-11747;Online;1;YOK;JUG;JUGA
627482;10/08/2025 8:23;EAGA-72753;Online;1;NAA;EAG;EAGA
627483;10/08/2025 13:36;VJGA-52049;Online;1;TOK;VJG;VJGA
627484;10/08/2025 17:49;PCTE-13396;Online;1;TOK;PCT;PCTE
627485;10/08/2025 17:53;PCTF-23943;Online;1;YOK;PCT;PCTF
627486;11/08/2025 0:39;TVSB-25580;Online;1;FUK;TVS;TVSB
627487;11/08/2025 2:47;PCTA-79303;Online;1;KYO;PCT;PCTA
627488;11/08/2025 8:25;EAGC-89228;Tienda;2;OSA;EAG;EAGC
627489;11/08/2025 10:55;ELEE-74121;Online;1;OSA;ELE;ELEE
627490;11/08/2025 11:14;PCTB-11336;Online;1;OSA;PCT;PCTB
627491;11/08/2025 17:51;TVSB-24886;Online;3;OSA;TVS;TVSB
627492;12/08/2025 2:42;PCTD-28484;Tienda;1;TOK;PCT;PCTD
627493;12/08/2025 12:50;EAGB-93225;Online;1;TOK;EAG;EAGB
627494;12/08/2025 21:09;TVSF-74699;Online;1;SEN;TVS;TVSF
627495;13/08/2025 0:15;ELEC-63932;Tienda;1;OSA;ELE;ELEC
627496;13/08/2025 4:02;HINC-64692;Online;1;TOK;HIN;HINC
627497;13/08/2025 14:42;TVSJ-35413;Tienda;1;KAW;TVS;TVSJ
627498;14/08/2025 0:57;VJGC-59751;Online;1;KYO;VJG;VJGC
627499;14/08/2025 4:46;CAMD-99456;Online;1;TOK;CAM;CAMD
627500;14/08/2025 9:42;TVSB-58406;Online;1;NAA;TVS;TVSB
627501;14/08/2025 11:26;VALD-36480;Online;1;TOK;VAL;VALD
627502;14/08/2025 22:11;TVSF-54905;Tienda;2;OSA;TVS;TVSF
627503;15/08/2025 1:50;TVSK-29455;Online;1;FUK;TVS;TVSK
627504;15/08/2025 2:54;VALD-70662;Online;1;FUK;VAL;VALD
627505;15/08/2025 13:32;HIND-23105;Online;1;YOK;HIN;HIND
627506;16/08/2025 0:28;ELEG-97121;Online;1;TOK;ELE;ELEG
627507;16/08/2025 3:06;ELEE-74121;Online;1;YOK;ELE;ELEE
627508;16/08/2025 9:34;ELEG-76662;Online;1;TOK;ELE;ELEG
627509;16/08/2025 14:19;AUDE-20785;Online;2;TOK;AUD;AUDE
627510;16/08/2025 17:04;DEPC-36340;Online;1;TOK;DEP;DEPC
627511;16/08/2025 19:09;SVSA-29587;Online;1;TOK;SVS;SVSA
627512;17/08/2025 5:14;PCTF-23943;Online;1;YOK;PCT;PCTF
627513;17/08/2025 9:52;TCLB-78566;Online;1;TOK;TCL;TCLB
627514;17/08/2025 12:01;TVSF-97496;Online;1;CHI;TVS;TVSF
627515;17/08/2025 12:54;PCTC-51525;Tienda;3;SEN;PCT;PCTC
627516;17/08/2025 21:39;HIND-75394;Online;1;OSA;HIN;HIND
627517;18/08/2025 1:24;ELEF-53541;Online;1;TOK;ELE;ELEF
627518;18/08/2025 5:20;PCTD-90095;Online;3;NAO;PCT;PCTD
627519;18/08/2025 7:47;VALB-67289;Online;1;OSA;VAL;VALB
627520;18/08/2025 10:27;VALD-85277;Online;1;TOK;VAL;VALD
627521;18/08/2025 22:04;TVSC-89610;Online;1;TOK;TVS;TVSC
627522;19/08/2025 6:27;EAGA-33983;Online;2;OSA;EAG;EAGA
627523;19/08/2025 14:06;SALB-57342;Online;2;TOK;SAL;SALB
627524;20/08/2025 1:16;VALB-67289;Online;1;TOK;VAL;VALB
627525;20/08/2025 12:30;PMUB-71172;Tienda;2;YOK;PMU;PMUB
627526;21/08/2025 0:08;TVSF-52972;Online;3;TOK;TVS;TVSF
627527;21/08/2025 9:48;PCTG-19234;Online;1;TOK;PCT;PCTG
627528;21/08/2025 21:11;SALB-74444;Online;1;NAO;SAL;SALB
627529;22/08/2025 7:17;HINB-61066;Tienda;2;OSA;HIN;HINB
627530;22/08/2025 8:03;DEPC-31630;Online;1;OSA;DEP;DEPC
627531;22/08/2025 8:27;PMUD-39558;Online;1;KOB;PMU;PMUD
627532;22/08/2025 14:29;PCTE-68553;Online;1;TOK;PCT;PCTE
627533;22/08/2025 21:01;AUDD-14707;Online;1;OSA;AUD;AUDD
627534;22/08/2025 21:12;AUDD-51870;Online;1;NAO;AUD;AUDD
627535;22/08/2025 21:41;SALC-14541;Online;1;YOK;SAL;SALC
627536;23/08/2025 2:18;JUGA-76388;Online;3;TOK;JUG;JUGA
627537;23/08/2025 7:24;HOGC-38780;Online;1;NAO;HOG;HOGC
627538;23/08/2025 11:10;SVSB-78752;Online;1;TOK;SVS;SVSB
627539;23/08/2025 17:39;TVSA-71943;Online;1;YOK;TVS;TVSA
627540;23/08/2025 18:59;ELEF-39035;Online;1;YOK;ELE;ELEF
627541;24/08/2025 5:03;TVSE-35938;Online;1;TOK;TVS;TVSE
627542;24/08/2025 7:24;TVSG-52521;Online;1;TOK;TVS;TVSG
627543;24/08/2025 17:34;SVSB-70583;Online;1;OSA;SVS;SVSB
627544;24/08/2025 19:39;TVSA-86884;Tienda;2;KYO;TVS;TVSA
627545;24/08/2025 21:47;HINB-81416;Online;1;TOK;HIN;HINB
627546;24/08/2025 23:56;AUDG-55619;Tienda;1;TOK;AUD;AUDG
627547;25/08/2025 8:01;TCLB-94347;Online;1;YOK;TCL;TCLB
627548;25/08/2025 11:51;EAGB-86819;Online;1;OSA;EAG;EAGB
627549;25/08/2025 16:55;HINB-80143;Online;1;TOK;HIN;HINB
627550;25/08/2025 17:15;PMUF-11542;Online;1;NAO;PMU;PMUF
627551;25/08/2025 22:05;PCTG-24967;Online;1;KYO;PCT;PCTG
627552;26/08/2025 3:57;VJGA-77269;Online;1;NAO;VJG;VJGA
627553;26/08/2025 5:27;TVSH-51985;Online;3;OSA;TVS;TVSH
627554;26/08/2025 6:47;TREB-88970;Online;2;TOK;TRE;TREB
627555;26/08/2025 16:09;SALB-55826;Online;1;NAA;SAL;SALB
627556;26/08/2025 18:54;SALA-98787;Online;1;YOK;SAL;SALA
627557;27/08/2025 4:13;PCTG-58763;Online;1;TOK;PCT;PCTG
627558;27/08/2025 13:38;PCTF-73347;Online;2;TOK;PCT;PCTF
627559;27/08/2025 23:59;VALA-45556;Tienda;1;OSA;VAL;VALA
627560;28/08/2025 10:08;AUDG-52341;Online;3;YOK;AUD;AUDG
627561;28/08/2025 18:20;EAGA-51758;Online;3;TOK;EAG;EAGA
627562;29/08/2025 2:15;VJGA-52049;Online;1;KOB;VJG;VJGA
627563;29/08/2025 9:29;PCTE-95402;Online;1;SAI;PCT;PCTE
627564;29/08/2025 10:27;CAMD-15276;Online;1;TOK;CAM;CAMD
627565;29/08/2025 14:48;SVSC-18384;Online;1;TOK;SVS;SVSC
627566;29/08/2025 23:50;AUDF-48133;Online;1;TOK;AUD;AUDF
627567;30/08/2025 4:57;PCTB-39061;Online;3;YOK;PCT;PCTB
627568;30/08/2025 5:28;HOGC-91549;Online;3;OSA;HOG;HOGC
627569;30/08/2025 13:57;TVSA-47994;Online;1;TOK;TVS;TVSA
627570;31/08/2025 0:53;PMUE-65102;Online;1;TOK;PMU;PMUE
627571;31/08/2025 3:57;EAGA-50329;Online;1;TOK;EAG;EAGA
